layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,292,IP,278,TCP,258.0,HTTP,238.0,920552573.27894,292,00:60:97:de:54:36,00:10:7b:38:46:32,207.211.106.40,172.16.116.194,24.0,80.0,1302.0,week1_thursday.tcpdump,1478,HTTPResponse,238.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552573.279056,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.211.106.40,172.16.116.194,17.0,80.0,1302.0,week1_thursday.tcpdump,1479,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552573.279869,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.194,207.211.106.40,16.0,1302.0,80.0,week1_thursday.tcpdump,1480,,,,
Ether,80,IP,66,TCP,46.0,FTPRequest,26.0,920552573.9860928,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,24.0,1115.0,21.0,week1_thursday.tcpdump,1481,,,,
Ether,84,IP,70,TCP,50.0,FTPResponse,30.0,920552573.9864652,84,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,24.0,21.0,1115.0,week1_thursday.tcpdump,1482,,,,
Ether,64,IP,50,TCP,30.0,Raw,10.0,920552573.987344,64,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,24.0,1115.0,21.0,week1_thursday.tcpdump,1483,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552573.988761,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,2.0,20.0,1365.0,week1_thursday.tcpdump,1484,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552573.9895368,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,18.0,1365.0,20.0,week1_thursday.tcpdump,1485,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552573.989715,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,20.0,1365.0,week1_thursday.tcpdump,1486,,,,
Ether,117,IP,103,TCP,83.0,FTPResponse,63.0,920552573.989838,117,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,24.0,21.0,1115.0,week1_thursday.tcpdump,1487,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.004767,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,16.0,1115.0,21.0,week1_thursday.tcpdump,1488,,,,
Ether,1514,IP,1500,TCP,1480.0,Raw,1460.0,920552574.007814,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,20.0,1365.0,week1_thursday.tcpdump,1489,,,,
Ether,1514,IP,1500,TCP,1480.0,Raw,1460.0,920552574.009031,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,20.0,1365.0,week1_thursday.tcpdump,1490,,,,
Ether,78,IP,64,TCP,44.0,FTPResponse,24.0,920552574.009148,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,24.0,21.0,1115.0,week1_thursday.tcpdump,1491,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.0147368,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,16.0,1365.0,20.0,week1_thursday.tcpdump,1492,,,,
Ether,1514,IP,1500,TCP,1480.0,Raw,1460.0,920552574.016138,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,20.0,1365.0,week1_thursday.tcpdump,1493,,,,
Ether,218,IP,204,TCP,184.0,Raw,164.0,920552574.0163,218,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,24.0,20.0,1365.0,week1_thursday.tcpdump,1494,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.016385,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,17.0,20.0,1365.0,week1_thursday.tcpdump,1495,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.018267,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,16.0,1365.0,20.0,week1_thursday.tcpdump,1496,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.018442,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,17.0,1365.0,20.0,week1_thursday.tcpdump,1497,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.0185868,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,20.0,1365.0,week1_thursday.tcpdump,1498,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552574.024768,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,16.0,1115.0,21.0,week1_thursday.tcpdump,1499,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552575.021443,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1500,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552576.023194,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1501,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552577.021867,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1502,,,,
Ether,60,Raw,46,,,,,920552577.503466,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_thursday.tcpdump,1503,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552578.521016,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1504,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,920552578.7895312,77,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week1_thursday.tcpdump,1505,,,,
Ether,137,IP,123,UDP,103.0,DNS,95.0,920552578.79342,137,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week1_thursday.tcpdump,1506,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552580.022142,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1507,,,,
Ether,60,ARP,46,Padding,18.0,,,920552580.490314,60,00:10:7b:38:46:32,ff:ff:ff:ff:ff:ff,,,,,,week1_thursday.tcpdump,1508,,,,
Ether,60,ARP,46,Padding,18.0,,,920552580.493361,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_thursday.tcpdump,1509,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552581.522236,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1510,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552582.5209428,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1511,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552583.521991,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1512,,,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,920552583.742291,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week1_thursday.tcpdump,1513,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552583.75337,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,2.0,1429.0,80.0,week1_thursday.tcpdump,1514,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552583.757872,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,18.0,80.0,1429.0,week1_thursday.tcpdump,1515,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552583.758508,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1516,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552585.021199,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1517,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,920552585.20622,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,24.0,1115.0,21.0,week1_thursday.tcpdump,1518,,,,
Ether,68,IP,54,TCP,34.0,FTPResponse,14.0,920552585.206685,68,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,24.0,21.0,1115.0,week1_thursday.tcpdump,1519,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552585.2075572,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,17.0,1115.0,21.0,week1_thursday.tcpdump,1520,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552585.2077212,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,17.0,21.0,1115.0,week1_thursday.tcpdump,1521,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552585.207806,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.114.148,16.0,21.0,1115.0,week1_thursday.tcpdump,1522,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552585.208451,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.148,197.218.177.69,16.0,1115.0,21.0,week1_thursday.tcpdump,1523,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,920552585.6646992,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_thursday.tcpdump,1524,RIPEntry,20.0,,
Ether,340,IP,326,TCP,306.0,HTTP,286.0,920552586.441975,340,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,24.0,1429.0,80.0,week1_thursday.tcpdump,1525,HTTPRequest,286.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.455523,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1526,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.533401,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1527,HTTPResponse,1460.0,Raw,1157.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.534631,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1528,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.536484,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1529,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.541208,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1530,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.542441,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1531,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.543672,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1532,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.54434,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1533,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.545661,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1534,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.548918,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1535,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.550104,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1536,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.551338,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1537,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920552586.552571,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,16.0,80.0,1429.0,week1_thursday.tcpdump,1538,Raw,1460.0,,
Ether,258,IP,244,TCP,224.0,HTTP,204.0,920552586.5527948,258,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,24.0,80.0,1429.0,week1_thursday.tcpdump,1539,Raw,204.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.55289,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1540,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.5548688,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1541,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.555022,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1542,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.556301,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.112.100,17.0,80.0,1429.0,week1_thursday.tcpdump,1543,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.556885,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1544,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552586.815092,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1545,,,,
Ether,60,Raw,46,,,,,920552587.6677,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_thursday.tcpdump,1546,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552587.768485,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,2.0,1770.0,25.0,week1_thursday.tcpdump,1547,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552587.76941,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,18.0,25.0,1770.0,week1_thursday.tcpdump,1548,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.769614,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,16.0,1770.0,25.0,week1_thursday.tcpdump,1549,,,,
Ether,72,IP,58,UDP,38.0,DNS,30.0,920552587.783286,72,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,194.27.251.21,,53.0,53.0,week1_thursday.tcpdump,1550,,,,
Ether,144,IP,130,UDP,110.0,DNS,102.0,920552587.783907,144,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_thursday.tcpdump,1551,,,,
Ether,138,IP,124,TCP,104.0,SMTPResponse,84.0,920552587.787549,138,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1552,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.8011608,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,16.0,1770.0,25.0,week1_thursday.tcpdump,1553,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,920552587.822525,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1554,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,920552587.833631,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1555,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,920552587.834075,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1556,,,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,920552587.8349288,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1557,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,920552587.835228,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1558,,,,
Ether,99,IP,85,TCP,65.0,SMTPResponse,45.0,920552587.836046,99,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1559,,,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,920552587.8363892,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1560,,,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,920552587.837178,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1561,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920552587.83747,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1562,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,920552587.8395368,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1563,,,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,920552587.840657,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1564,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.8545892,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,16.0,25.0,1770.0,week1_thursday.tcpdump,1565,,,,
Ether,513,IP,499,TCP,479.0,SMTPRequest,459.0,920552587.85512,513,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1566,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,920552587.858804,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1567,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920552587.859032,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,24.0,1770.0,25.0,week1_thursday.tcpdump,1568,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,920552587.8597788,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,24.0,25.0,1770.0,week1_thursday.tcpdump,1569,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.860514,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,17.0,25.0,1770.0,week1_thursday.tcpdump,1570,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.860686,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,16.0,1770.0,25.0,week1_thursday.tcpdump,1571,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.861949,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.27.251.21,172.16.114.207,17.0,1770.0,25.0,week1_thursday.tcpdump,1572,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552587.862655,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.207,194.27.251.21,16.0,25.0,1770.0,week1_thursday.tcpdump,1573,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552588.52176,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1574,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552589.521612,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1575,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552589.824232,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,2.0,1428.0,25.0,week1_thursday.tcpdump,1576,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552589.824612,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,18.0,25.0,1428.0,week1_thursday.tcpdump,1577,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552589.825316,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,16.0,1428.0,25.0,week1_thursday.tcpdump,1578,,,,
Ether,136,IP,122,TCP,102.0,SMTPResponse,82.0,920552589.843241,136,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1579,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552589.8546052,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,16.0,1428.0,25.0,week1_thursday.tcpdump,1580,,,,
Ether,78,IP,64,TCP,44.0,SMTPRequest,24.0,920552589.880327,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1581,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552589.891109,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,16.0,25.0,1428.0,week1_thursday.tcpdump,1582,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,920552590.058408,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1583,,,,
Ether,78,IP,64,TCP,44.0,SMTPRequest,24.0,920552590.059231,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1584,,,,
Ether,100,IP,86,TCP,66.0,SMTPResponse,46.0,920552590.0595348,100,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1585,,,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,920552590.060404,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1586,,,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,920552590.060652,101,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1587,,,,
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,920552590.061546,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1588,,,,
Ether,89,IP,75,TCP,55.0,SMTPResponse,35.0,920552590.0617912,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1589,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920552590.062607,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1590,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,920552590.0637368,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1591,,,,
Ether,741,IP,727,TCP,707.0,SMTPRequest,687.0,920552590.065668,741,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1592,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,920552590.0672528,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1593,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920552590.068002,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,24.0,1428.0,25.0,week1_thursday.tcpdump,1594,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,920552590.0682348,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,24.0,25.0,1428.0,week1_thursday.tcpdump,1595,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552590.068812,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,17.0,25.0,1428.0,week1_thursday.tcpdump,1596,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552590.0694869,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,16.0,1428.0,25.0,week1_thursday.tcpdump,1597,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552590.070991,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,196.227.33.189,17.0,1428.0,25.0,week1_thursday.tcpdump,1598,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552590.0711552,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.114.169,16.0,25.0,1428.0,week1_thursday.tcpdump,1599,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920552590.221556,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,16.0,1429.0,80.0,week1_thursday.tcpdump,1600,,,,
Dot3,54,LLC,40,Raw,37.0,,,920552591.522147,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_thursday.tcpdump,1601,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920552592.100116,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.46.130.14,2.0,1430.0,80.0,week1_thursday.tcpdump,1602,,,,
