layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503183.996484,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.141,172.16.114.168,16.0,80.0,2622.0,week3_monday.tcpdump,3151,,,,
Ether,632,IP,618,TCP,598.0,HTTP,578.0,921503184.006904,632,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.141,172.16.114.168,24.0,80.0,2622.0,week3_monday.tcpdump,3152,HTTPResponse,578.0,Raw,336.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503184.007004,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.141,172.16.114.168,17.0,80.0,2622.0,week3_monday.tcpdump,3153,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503184.0080608,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.25.71.141,16.0,2622.0,80.0,week3_monday.tcpdump,3154,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503184.011984,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.25.71.141,17.0,2622.0,80.0,week3_monday.tcpdump,3155,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503184.015343,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.141,172.16.114.168,16.0,80.0,2622.0,week3_monday.tcpdump,3156,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503184.7411028,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3157,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503185.74167,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3158,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503186.7416108,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3159,,,,
Ether,60,Raw,46,,,,,921503187.568522,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,3160,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503188.241661,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3161,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503189.241649,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3162,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503190.241362,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3163,,,,
Ether,60,ARP,46,Padding,18.0,,,921503190.90842,60,00:c0:4f:a3:58:23,08:00:20:11:34:bf,,,,,,week3_monday.tcpdump,3164,,,,
Ether,42,ARP,28,,,,,921503190.9086368,42,08:00:20:11:34:bf,00:c0:4f:a3:58:23,,,,,,week3_monday.tcpdump,3165,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503191.740706,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3166,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503192.742086,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3167,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503193.743508,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3168,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503194.7408712,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3169,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503195.741494,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3170,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,921503195.965842,77,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_monday.tcpdump,3171,,,,
Ether,137,IP,123,UDP,103.0,DNS,95.0,921503195.96979,137,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_monday.tcpdump,3172,,,,
Ether,60,ARP,46,Padding,18.0,,,921503195.9756052,60,00:10:7b:38:46:32,ff:ff:ff:ff:ff:ff,,,,,,week3_monday.tcpdump,3173,,,,
Ether,60,ARP,46,Padding,18.0,,,921503195.978394,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,3174,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503197.240698,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3175,,,,
Ether,60,Raw,46,,,,,921503197.568249,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,3176,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503198.741485,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,3177,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503198.968408,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,2.0,2623.0,80.0,week3_monday.tcpdump,3178,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503198.972096,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,18.0,80.0,2623.0,week3_monday.tcpdump,3179,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503198.972845,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,16.0,2623.0,80.0,week3_monday.tcpdump,3180,,,,
Ether,290,IP,276,TCP,256.0,HTTP,236.0,921503198.973635,290,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,24.0,2623.0,80.0,week3_monday.tcpdump,3181,HTTPRequest,236.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503198.995749,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3182,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.0359312,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3183,HTTPResponse,1460.0,Raw,1029.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.037151,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3184,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.046491,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,16.0,2623.0,80.0,week3_monday.tcpdump,3185,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.050875,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3186,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.0520632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3187,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.053293,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3188,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.056517,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,16.0,2623.0,80.0,week3_monday.tcpdump,3189,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.060624,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3190,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.061852,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3191,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.063082,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3192,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.0643152,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3193,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.066486,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,16.0,2623.0,80.0,week3_monday.tcpdump,3194,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.0706288,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,24.0,80.0,2623.0,week3_monday.tcpdump,3195,Raw,1460.0,,
Ether,320,IP,306,TCP,286.0,HTTP,266.0,921503199.070914,320,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,24.0,80.0,2623.0,week3_monday.tcpdump,3196,Raw,266.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.07102,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,17.0,80.0,2623.0,week3_monday.tcpdump,3197,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.072861,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,16.0,2623.0,80.0,week3_monday.tcpdump,3198,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.074119,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.15,17.0,2623.0,80.0,week3_monday.tcpdump,3199,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.076404,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.15,172.16.112.149,16.0,80.0,2623.0,week3_monday.tcpdump,3200,,,,
Ether,77,IP,63,UDP,43.0,DNS,35.0,921503199.1334608,77,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_monday.tcpdump,3201,,,,
Ether,137,IP,123,UDP,103.0,DNS,95.0,921503199.1373552,137,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_monday.tcpdump,3202,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.139316,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2624.0,80.0,week3_monday.tcpdump,3203,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.142841,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2624.0,week3_monday.tcpdump,3204,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.143517,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2624.0,80.0,week3_monday.tcpdump,3205,,,,
Ether,346,IP,332,TCP,312.0,HTTP,292.0,921503199.144292,346,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2624.0,80.0,week3_monday.tcpdump,3206,HTTPRequest,292.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.1657572,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3207,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.179082,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3208,HTTPResponse,1460.0,Raw,1220.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.180311,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3209,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.186482,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2624.0,80.0,week3_monday.tcpdump,3210,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.1907552,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3211,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.19198,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3212,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.193236,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3213,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.196574,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2624.0,80.0,week3_monday.tcpdump,3214,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.200572,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3215,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.2017832,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3216,Raw,1460.0,,
Ether,847,IP,833,TCP,813.0,HTTP,793.0,921503199.202481,847,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2624.0,week3_monday.tcpdump,3217,Raw,793.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.202574,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2624.0,week3_monday.tcpdump,3218,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.204408,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2624.0,80.0,week3_monday.tcpdump,3219,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.205318,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2624.0,80.0,week3_monday.tcpdump,3220,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.207732,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2636.0,80.0,week3_monday.tcpdump,3221,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.207844,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2624.0,week3_monday.tcpdump,3222,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.209049,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2636.0,week3_monday.tcpdump,3223,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.209703,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2636.0,80.0,week3_monday.tcpdump,3224,,,,
Ether,356,IP,342,TCP,322.0,HTTP,302.0,921503199.210424,356,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2636.0,80.0,week3_monday.tcpdump,3225,HTTPRequest,302.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.225756,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2636.0,week3_monday.tcpdump,3226,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.2433232,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2636.0,week3_monday.tcpdump,3227,HTTPResponse,1460.0,Raw,1222.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503199.2448572,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2636.0,week3_monday.tcpdump,3228,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.24656,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2636.0,80.0,week3_monday.tcpdump,3229,,,,
Ether,682,IP,668,TCP,648.0,HTTP,628.0,921503199.250112,682,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2636.0,week3_monday.tcpdump,3230,Raw,628.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.250217,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2636.0,week3_monday.tcpdump,3231,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.251378,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2636.0,80.0,week3_monday.tcpdump,3232,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.2671052,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2636.0,80.0,week3_monday.tcpdump,3233,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.269976,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2636.0,week3_monday.tcpdump,3234,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.270456,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2638.0,80.0,week3_monday.tcpdump,3235,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.273958,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2638.0,week3_monday.tcpdump,3236,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.274645,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2638.0,80.0,week3_monday.tcpdump,3237,,,,
Ether,356,IP,342,TCP,322.0,HTTP,302.0,921503199.275447,356,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2638.0,80.0,week3_monday.tcpdump,3238,HTTPRequest,302.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.29574,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2638.0,week3_monday.tcpdump,3239,,,,
Ether,842,IP,828,TCP,808.0,HTTP,788.0,921503199.3044368,842,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2638.0,week3_monday.tcpdump,3240,HTTPResponse,788.0,Raw,551.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.304538,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2638.0,week3_monday.tcpdump,3241,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.305806,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2638.0,80.0,week3_monday.tcpdump,3242,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3070588,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2638.0,80.0,week3_monday.tcpdump,3243,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.309414,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2638.0,week3_monday.tcpdump,3244,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.309575,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2639.0,80.0,week3_monday.tcpdump,3245,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.312856,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2639.0,week3_monday.tcpdump,3246,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.31351,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2639.0,80.0,week3_monday.tcpdump,3247,,,,
Ether,353,IP,339,TCP,319.0,HTTP,299.0,921503199.3142447,353,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2639.0,80.0,week3_monday.tcpdump,3248,HTTPRequest,299.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.335749,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2639.0,week3_monday.tcpdump,3249,,,,
Ether,869,IP,855,TCP,835.0,HTTP,815.0,921503199.343134,869,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2639.0,week3_monday.tcpdump,3250,HTTPResponse,815.0,Raw,579.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.343263,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2639.0,week3_monday.tcpdump,3251,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.344561,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2639.0,80.0,week3_monday.tcpdump,3252,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3458552,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2639.0,80.0,week3_monday.tcpdump,3253,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.34818,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2639.0,week3_monday.tcpdump,3254,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.348314,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2640.0,80.0,week3_monday.tcpdump,3255,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.351647,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2640.0,week3_monday.tcpdump,3256,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.352304,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2640.0,80.0,week3_monday.tcpdump,3257,,,,
Ether,356,IP,342,TCP,322.0,HTTP,302.0,921503199.353024,356,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2640.0,80.0,week3_monday.tcpdump,3258,HTTPRequest,302.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3657788,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2640.0,week3_monday.tcpdump,3259,,,,
Ether,866,IP,852,TCP,832.0,HTTP,812.0,921503199.373207,866,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2640.0,week3_monday.tcpdump,3260,HTTPResponse,812.0,Raw,575.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.373299,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2640.0,week3_monday.tcpdump,3261,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3746,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2640.0,80.0,week3_monday.tcpdump,3262,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.376036,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2640.0,80.0,week3_monday.tcpdump,3263,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3782152,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2640.0,week3_monday.tcpdump,3264,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.378701,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2652.0,80.0,week3_monday.tcpdump,3265,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.381676,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2652.0,week3_monday.tcpdump,3266,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.3823212,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2652.0,80.0,week3_monday.tcpdump,3267,,,,
Ether,352,IP,338,TCP,318.0,HTTP,298.0,921503199.3830472,352,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,24.0,2652.0,80.0,week3_monday.tcpdump,3268,HTTPRequest,298.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.395755,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2652.0,week3_monday.tcpdump,3269,,,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,921503199.402264,1078,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2652.0,week3_monday.tcpdump,3270,HTTPResponse,1024.0,Raw,787.0
Ether,142,IP,128,TCP,108.0,HTTP,88.0,921503199.402407,142,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,24.0,80.0,2652.0,week3_monday.tcpdump,3271,Raw,88.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.402505,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,17.0,80.0,2652.0,week3_monday.tcpdump,3272,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.40396,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,16.0,2652.0,80.0,week3_monday.tcpdump,3273,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.4054848,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,17.0,2652.0,80.0,week3_monday.tcpdump,3274,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503199.407572,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,16.0,80.0,2652.0,week3_monday.tcpdump,3275,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.408198,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,209.1.224.190,2.0,2654.0,80.0,week3_monday.tcpdump,3276,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503199.411035,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.1.224.190,172.16.112.149,18.0,80.0,2654.0,week3_monday.tcpdump,3277,,,,
