layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380039.1932312,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1175.0,week1_tuesday.tcpdump,2448,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380039.1944633,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1175.0,week1_tuesday.tcpdump,2449,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.195107,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1175.0,80.0,week1_tuesday.tcpdump,2450,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.196466,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1175.0,80.0,week1_tuesday.tcpdump,2451,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380039.1997268,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1175.0,week1_tuesday.tcpdump,2452,Raw,1460.0,,
Ether,1236,IP,1222,TCP,1202.0,HTTP,1182.0,920380039.200705,1236,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,24.0,80.0,1175.0,week1_tuesday.tcpdump,2453,Raw,1182.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.200784,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,17.0,80.0,1175.0,week1_tuesday.tcpdump,2454,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.2024972,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1175.0,80.0,week1_tuesday.tcpdump,2455,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.202705,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1175.0,80.0,week1_tuesday.tcpdump,2456,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.207072,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,17.0,1175.0,80.0,week1_tuesday.tcpdump,2457,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380039.2102448,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1175.0,week1_tuesday.tcpdump,2458,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380040.518149,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2459,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380041.518038,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2460,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380042.518469,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2461,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380043.517528,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2462,,,,
Ether,60,Raw,46,,,,,920380044.357699,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2463,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380045.018688,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2464,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380046.017553,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2465,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,920380046.690173,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_tuesday.tcpdump,2466,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,920380047.5176412,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2467,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380048.51761,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2468,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380049.51821,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2469,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380050.519242,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2470,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380051.518794,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2471,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380052.518467,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2472,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380053.5176668,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2473,,,,
Ether,60,Raw,46,,,,,920380054.357474,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2474,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380055.018466,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2475,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380056.018525,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2476,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380056.6571492,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,2.0,1176.0,80.0,week1_tuesday.tcpdump,2477,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380056.66165,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,18.0,80.0,1176.0,week1_tuesday.tcpdump,2478,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.662293,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2479,,,,
Ether,357,IP,343,TCP,323.0,HTTP,303.0,920380056.6634028,357,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,24.0,1176.0,80.0,week1_tuesday.tcpdump,2480,HTTPRequest,303.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.684791,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2481,HTTPResponse,1460.0,Raw,1217.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.686015,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2482,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.6878712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2483,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.692607,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2484,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.69384,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2485,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.6950712,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2486,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.695723,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2487,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.697264,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2488,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380056.7006812,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2489,Raw,1460.0,,
Ether,1236,IP,1222,TCP,1202.0,HTTP,1182.0,920380056.701326,1236,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,24.0,80.0,1176.0,week1_tuesday.tcpdump,2490,Raw,1182.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.701405,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,17.0,80.0,1176.0,week1_tuesday.tcpdump,2491,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.703151,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2492,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.703358,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1176.0,80.0,week1_tuesday.tcpdump,2493,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.7076992,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,17.0,1176.0,80.0,week1_tuesday.tcpdump,2494,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380056.710898,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1176.0,week1_tuesday.tcpdump,2495,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380057.519222,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2496,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380058.5185572,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2497,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380059.5177928,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2498,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380060.518693,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2499,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380061.518956,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2500,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.83306,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_tuesday.tcpdump,2501,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.836185,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2502,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.844732,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_tuesday.tcpdump,2503,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.84726,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2504,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.863005,60,00:10:7b:38:46:32,00:60:97:de:54:36,,,,,,week1_tuesday.tcpdump,2505,,,,
Ether,60,ARP,46,Padding,18.0,,,920380061.865512,60,00:60:97:de:54:36,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2506,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380063.018466,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2507,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380064.020815,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2508,,,,
Ether,60,Raw,46,,,,,920380064.35726,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2509,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380065.519532,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2510,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380066.518282,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2511,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380067.518217,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2512,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380068.518824,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2513,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380069.519068,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2514,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380070.519401,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2515,,,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,920380070.543536,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week1_tuesday.tcpdump,2516,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380072.018862,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2517,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,920380072.8135928,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_tuesday.tcpdump,2518,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,920380073.52156,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2519,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380074.157586,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,2.0,1178.0,80.0,week1_tuesday.tcpdump,2520,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380074.162072,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,18.0,80.0,1178.0,week1_tuesday.tcpdump,2521,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.1627108,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2522,,,,
Ether,357,IP,343,TCP,323.0,HTTP,303.0,920380074.163824,357,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,24.0,1178.0,80.0,week1_tuesday.tcpdump,2523,HTTPRequest,303.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.183586,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2524,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.18539,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2525,HTTPResponse,1460.0,Raw,1217.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.186622,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2526,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.1884712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2527,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.193206,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2528,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.19444,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2529,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.19567,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2530,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.19637,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2531,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.19768,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2532,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380074.201002,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2533,Raw,1460.0,,
Ether,1236,IP,1222,TCP,1202.0,HTTP,1182.0,920380074.201978,1236,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,24.0,80.0,1178.0,week1_tuesday.tcpdump,2534,Raw,1182.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.20206,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,17.0,80.0,1178.0,week1_tuesday.tcpdump,2535,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.2037528,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2536,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.203956,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1178.0,80.0,week1_tuesday.tcpdump,2537,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.208428,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,17.0,1178.0,80.0,week1_tuesday.tcpdump,2538,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380074.211479,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1178.0,week1_tuesday.tcpdump,2539,,,,
Ether,60,Raw,46,,,,,920380074.356994,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2540,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380075.019738,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2541,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380076.019559,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2542,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380077.019506,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2543,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380078.019338,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2544,,,,
Ether,60,ARP,46,Padding,18.0,,,920380078.915542,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2545,,,,
Ether,60,ARP,46,Padding,18.0,,,920380078.917001,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,,,,,,week1_tuesday.tcpdump,2546,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380079.5188892,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2547,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380080.518988,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2548,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380081.519466,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2549,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380082.518514,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2550,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380083.518509,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2551,,,,
Ether,60,Raw,46,,,,,920380084.3568232,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_tuesday.tcpdump,2552,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380085.018759,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2553,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380086.018198,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2554,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380087.019872,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2555,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380088.019675,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2556,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380089.018731,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2557,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380090.0187788,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2558,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380090.1604288,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,2.0,1179.0,80.0,week1_tuesday.tcpdump,2559,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920380090.1649232,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,18.0,80.0,1179.0,week1_tuesday.tcpdump,2560,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.16556,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2561,,,,
Ether,357,IP,343,TCP,323.0,HTTP,303.0,920380090.16668,357,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,24.0,1179.0,80.0,week1_tuesday.tcpdump,2562,HTTPRequest,303.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.182784,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2563,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.1881052,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2564,HTTPResponse,1460.0,Raw,1217.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.18933,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2565,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.19118,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2566,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.1959312,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2567,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.197207,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2568,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.198394,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2569,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.199036,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2570,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.200401,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2571,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,920380090.20367,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2572,Raw,1460.0,,
Ether,1236,IP,1222,TCP,1202.0,HTTP,1182.0,920380090.204629,1236,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,24.0,80.0,1179.0,week1_tuesday.tcpdump,2573,Raw,1182.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.20471,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,17.0,80.0,1179.0,week1_tuesday.tcpdump,2574,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.2064552,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2575,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.2069552,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,16.0,1179.0,80.0,week1_tuesday.tcpdump,2576,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.211199,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,207.25.71.142,17.0,1179.0,80.0,week1_tuesday.tcpdump,2577,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920380090.214191,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.25.71.142,172.16.112.100,16.0,80.0,1179.0,week1_tuesday.tcpdump,2578,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380091.519855,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2579,,,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,920380092.078527,90,08:00:20:11:34:bf,00:c0:4f:a3:58:23,192.168.1.90,192.168.1.10,,123.0,123.0,week1_tuesday.tcpdump,2580,,,,
Ether,90,IP,76,UDP,56.0,NTPHeader,48.0,920380092.080075,90,00:c0:4f:a3:58:23,08:00:20:11:34:bf,192.168.1.10,192.168.1.90,,123.0,123.0,week1_tuesday.tcpdump,2581,,,,
Dot3,54,LLC,40,Raw,37.0,,,920380093.018968,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_tuesday.tcpdump,2582,,,,
