layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,920639032.329859,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,787,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,920639032.330148,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,788,,,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,920639032.330976,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,789,,,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,920639032.331249,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,790,,,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,920639032.332065,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,791,,,,
Ether,89,IP,75,TCP,55.0,SMTPRequest,35.0,920639032.332377,89,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,792,,,,
Ether,88,IP,74,TCP,54.0,SMTPResponse,34.0,920639032.333151,88,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,793,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920639032.333425,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,794,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,920639032.33546,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,795,,,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,920639032.336602,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,796,,,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,920639032.33784,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,16.0,1107.0,25.0,week1_friday.tcpdump,797,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.356977,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,16.0,25.0,1107.0,week1_friday.tcpdump,798,,,,
Ether,1450,IP,1436,TCP,1416.0,SMTPRequest,1396.0,920639032.358289,1450,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,799,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.376993,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,16.0,25.0,1107.0,week1_friday.tcpdump,800,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,920639032.3875,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,801,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920639032.38772,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,24.0,1107.0,25.0,week1_friday.tcpdump,802,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,920639032.388494,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,24.0,25.0,1107.0,week1_friday.tcpdump,803,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.389235,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,17.0,25.0,1107.0,week1_friday.tcpdump,804,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.389404,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,16.0,1107.0,25.0,week1_friday.tcpdump,805,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.390696,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.207,17.0,1107.0,25.0,week1_friday.tcpdump,806,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639032.391404,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.207,196.227.33.189,16.0,25.0,1107.0,week1_friday.tcpdump,807,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639033.2457,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,808,,,,
Ether,60,Raw,46,,,,,920639033.403632,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_friday.tcpdump,809,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639034.746691,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,810,,,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,920639035.524122,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_friday.tcpdump,811,,,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,920639035.525075,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_friday.tcpdump,812,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639036.2461232,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,813,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639037.245226,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,814,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639038.2469368,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,815,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639039.246649,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,816,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639040.245442,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,817,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639041.246214,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,818,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639042.248023,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,819,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639043.245818,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,820,,,,
Ether,60,Raw,46,,,,,920639043.403386,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_friday.tcpdump,821,,,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,920639043.543718,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_friday.tcpdump,822,,,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,920639043.544874,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_friday.tcpdump,823,,,,
Ether,81,IP,67,UDP,47.0,DNS,39.0,920639044.153633,81,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_friday.tcpdump,824,,,,
Ether,125,IP,111,UDP,91.0,DNS,83.0,920639044.154494,125,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_friday.tcpdump,825,,,,
Ether,81,IP,67,UDP,47.0,DNS,39.0,920639044.155867,81,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.169,192.168.1.10,,1289.0,53.0,week1_friday.tcpdump,826,,,,
Ether,60,ARP,46,Padding,18.0,,,920639044.156451,60,00:c0:4f:a3:58:23,ff:ff:ff:ff:ff:ff,,,,,,week1_friday.tcpdump,827,,,,
Ether,60,ARP,46,Padding,18.0,,,920639044.159531,60,00:60:97:de:54:36,00:c0:4f:a3:58:23,,,,,,week1_friday.tcpdump,828,,,,
Ether,81,IP,67,UDP,47.0,DNS,39.0,920639044.159701,81,00:c0:4f:a3:58:23,00:60:97:de:54:36,192.168.1.10,192.168.1.20,,53.0,53.0,week1_friday.tcpdump,829,,,,
Ether,141,IP,127,UDP,107.0,DNS,99.0,920639044.165584,141,00:60:97:de:54:36,00:c0:4f:a3:58:23,192.168.1.20,192.168.1.10,,53.0,53.0,week1_friday.tcpdump,830,,,,
Ether,141,IP,127,UDP,107.0,DNS,99.0,920639044.1661712,141,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.114.169,,53.0,1289.0,week1_friday.tcpdump,831,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920639044.18142,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,137.245.85.134,2.0,1049.0,80.0,week1_friday.tcpdump,832,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920639044.187251,60,00:60:97:de:54:36,00:10:7b:38:46:32,137.245.85.134,172.16.114.169,18.0,80.0,1049.0,week1_friday.tcpdump,833,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.18794,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,137.245.85.134,16.0,1049.0,80.0,week1_friday.tcpdump,834,,,,
Ether,223,IP,209,TCP,189.0,HTTP,169.0,920639044.18858,223,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,137.245.85.134,24.0,1049.0,80.0,week1_friday.tcpdump,835,HTTPRequest,169.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.206565,60,00:60:97:de:54:36,00:10:7b:38:46:32,137.245.85.134,172.16.114.169,16.0,80.0,1049.0,week1_friday.tcpdump,836,,,,
Ether,345,IP,331,TCP,311.0,HTTP,291.0,920639044.251869,345,00:60:97:de:54:36,00:10:7b:38:46:32,137.245.85.134,172.16.114.169,24.0,80.0,1049.0,week1_friday.tcpdump,837,HTTPResponse,291.0,Raw,150.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.255914,60,00:60:97:de:54:36,00:10:7b:38:46:32,137.245.85.134,172.16.114.169,17.0,80.0,1049.0,week1_friday.tcpdump,838,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.2565732,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,137.245.85.134,16.0,1049.0,80.0,week1_friday.tcpdump,839,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.2567712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.169,137.245.85.134,17.0,1049.0,80.0,week1_friday.tcpdump,840,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639044.261307,60,00:60:97:de:54:36,00:10:7b:38:46:32,137.245.85.134,172.16.114.169,16.0,80.0,1049.0,week1_friday.tcpdump,841,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639045.745534,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,842,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639046.746598,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,843,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639047.7462713,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,844,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639048.746042,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,845,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639049.746692,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,846,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639050.747093,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,847,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639051.746132,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,848,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639052.74676,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,849,,,,
Dot3,324,LLC,310,SNAP,307.0,Raw,302.0,920639053.3863392,324,00:10:7b:38:46:32,01:00:0c:cc:cc:cc,,,,,,week1_friday.tcpdump,850,,,,
Ether,60,Raw,46,,,,,920639053.412934,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_friday.tcpdump,851,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639054.246182,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,852,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,920639054.472569,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week1_friday.tcpdump,853,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,920639055.7481632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,854,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639056.7462713,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,855,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639057.747167,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,856,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639058.7473,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,857,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639059.746575,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,858,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639060.746218,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,859,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639061.747108,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,860,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639062.74828,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,861,,,,
Ether,60,Raw,46,,,,,920639063.47502,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week1_friday.tcpdump,862,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639064.246407,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,863,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639065.249416,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,864,,,,
Ether,60,ARP,46,Padding,18.0,,,920639066.195333,60,08:00:07:ce:05:21,ff:ff:ff:ff:ff:ff,,,,,,week1_friday.tcpdump,865,,,,
Dot3,54,LLC,40,Raw,37.0,,,920639066.747015,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_friday.tcpdump,866,,,,
Ether,60,ARP,46,Padding,18.0,,,920639066.777712,60,08:00:07:ce:05:21,ff:ff:ff:ff:ff:ff,,,,,,week1_friday.tcpdump,867,,,,
Ether,60,ARP,46,Padding,18.0,,,920639066.7791368,60,00:10:7b:38:46:32,08:00:07:ce:05:21,,,,,,week1_friday.tcpdump,868,,,,
Ether,143,IP,129,UDP,109.0,SNMP,101.0,920639066.78195,143,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,869,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639066.813907,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,870,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639067.0719168,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,871,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639067.098324,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,872,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639067.219885,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,873,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639067.24645,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,874,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639067.368551,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,875,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639067.394993,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,876,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639067.68005,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,877,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639067.70689,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,878,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639067.8655868,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,879,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639067.891879,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,880,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639068.0640552,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,881,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639068.089898,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,882,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639068.2435312,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,883,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639068.26968,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,884,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639068.457678,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,885,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639068.483746,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,886,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639068.762864,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,887,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639068.788962,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,888,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639068.939736,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,889,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639068.966725,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,890,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639069.2347448,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,891,,,,
Ether,174,IP,160,UDP,140.0,SNMP,132.0,920639069.260966,174,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,892,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639069.496747,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,893,,,,
Ether,171,IP,157,UDP,137.0,SNMP,129.0,920639069.522385,171,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,894,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639069.704892,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,895,,,,
Ether,171,IP,157,UDP,137.0,SNMP,129.0,920639069.730812,171,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,896,,,,
Ether,148,IP,134,UDP,114.0,SNMP,106.0,920639069.901668,148,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.112.5,,32769.0,161.0,week1_friday.tcpdump,897,,,,
Ether,178,IP,164,UDP,144.0,SNMP,136.0,920639069.931809,178,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.112.5,192.168.1.30,,161.0,32769.0,week1_friday.tcpdump,898,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920639070.495283,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,2.0,1051.0,25.0,week1_friday.tcpdump,899,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,920639070.495616,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,18.0,25.0,1051.0,week1_friday.tcpdump,900,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.496315,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,16.0,1051.0,25.0,week1_friday.tcpdump,901,,,,
Ether,140,IP,126,TCP,106.0,SMTPResponse,86.0,920639070.513788,140,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,902,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.526678,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,16.0,1051.0,25.0,week1_friday.tcpdump,903,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,920639070.5490472,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,904,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,920639070.5526133,80,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,905,,,,
Ether,79,IP,65,TCP,45.0,SMTPRequest,25.0,920639070.553532,79,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,906,,,,
Ether,101,IP,87,TCP,67.0,SMTPResponse,47.0,920639070.55381,101,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,907,,,,
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,920639070.554727,95,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,908,,,,
Ether,102,IP,88,TCP,68.0,SMTPResponse,48.0,920639070.554972,102,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,909,,,,
Ether,88,IP,74,TCP,54.0,SMTPRequest,34.0,920639070.555866,88,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,910,,,,
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,920639070.556094,87,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,911,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920639070.556923,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,912,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,920639070.558051,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,913,,,,
Ether,1013,IP,999,TCP,979.0,SMTPRequest,959.0,920639070.5604132,1013,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,914,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,920639070.562024,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,915,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,920639070.562772,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,24.0,1051.0,25.0,week1_friday.tcpdump,916,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,920639070.562985,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,24.0,25.0,1051.0,week1_friday.tcpdump,917,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.563556,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,17.0,25.0,1051.0,week1_friday.tcpdump,918,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.56423,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,16.0,1051.0,25.0,week1_friday.tcpdump,919,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.565732,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,197.218.177.69,17.0,1051.0,25.0,week1_friday.tcpdump,920,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,920639070.5658892,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.113.204,16.0,25.0,1051.0,week1_friday.tcpdump,921,,,,
