layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,applications,flow_id,day,week,day_week,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,payload_layers,header_length,payload_length
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293253.347552,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,135.8.60.182,24.0,25.0,1108.0,week1_monday.tcpdump,954,None,0,SMTP,23241.0,monday,1,monday_1,0.0088980197906494,45066.20680046087,62750.0,386897.0,115.0,811.0,4.0,54.0,19.0
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293253.347797,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.168,24.0,1108.0,25.0,week1_monday.tcpdump,955,None,0,SMTP,23241.0,monday,1,monday_1,0.0002450942993164,297844.5447470817,62810.0,386957.0,116.0,812.0,4.0,54.0,6.0
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293253.348533,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,135.8.60.182,24.0,25.0,1108.0,week1_monday.tcpdump,956,None,0,SMTP,23241.0,monday,1,monday_1,0.0007359981536865,81521.9436345967,62888.0,387035.0,117.0,813.0,4.0,54.0,24.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293253.34933,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,135.8.60.182,17.0,25.0,1108.0,week1_monday.tcpdump,957,None,0,SMTP,23241.0,monday,1,monday_1,0.0007970333099365,97862.91115764284,62948.0,387095.0,118.0,814.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293253.349499,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.168,16.0,1108.0,25.0,week1_monday.tcpdump,958,None,0,SMTP,23241.0,monday,1,monday_1,0.0001689195632934,355198.6450247001,63008.0,387155.0,119.0,815.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293253.360355,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.114.168,17.0,1108.0,25.0,week1_monday.tcpdump,959,None,0,SMTP,23241.0,monday,1,monday_1,0.0108560323715209,5526.881087550924,63068.0,387215.0,120.0,816.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920293253.36064,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.105,2.0,1113.0,25.0,week1_monday.tcpdump,960,None,0,SMTP,14356.0,monday,1,monday_1,0.0002850294113159,210504.5922208281,63128.0,387275.0,121.0,817.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293253.361194,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,135.8.60.182,16.0,25.0,1108.0,week1_monday.tcpdump,961,None,0,SMTP,23241.0,monday,1,monday_1,0.0005538463592529,108333.2931554025,63188.0,387335.0,122.0,818.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920293253.361661,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,135.8.60.182,18.0,25.0,1113.0,week1_monday.tcpdump,962,None,0,SMTP,14356.0,monday,1,monday_1,0.0004670619964599,128462.60336906584,63248.0,387395.0,123.0,819.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293253.361814,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.8.60.182,172.16.113.105,16.0,1113.0,25.0,week1_monday.tcpdump,963,None,0,SMTP,14356.0,monday,1,monday_1,0.0001530647277832,391991.0280373832,63308.0,387455.0,124.0,820.0,4.0,54.0,6.0
Ether,144,IP,130,TCP,110.0,SMTPResponse,90.0,None,0.0,920293254.4189768,144,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,967,None,0,SMTP,48555.0,monday,1,monday_1,1.0571627616882324,56.75568812524498,144.0,387599.0,1.0,821.0,4.0,54.0,90.0
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,None,0.0,920293254.4213052,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,968,None,0,SMTP,48555.0,monday,1,monday_1,0.0023285150527954,61841.98802027338,220.0,387675.0,2.0,822.0,4.0,54.0,22.0
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,None,0.0,920293254.422717,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,969,None,0,SMTP,48555.0,monday,1,monday_1,0.0014116764068603,53836.700557338285,300.0,387755.0,3.0,823.0,4.0,54.0,26.0
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,None,0.0,920293254.4230268,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,970,None,0,SMTP,48555.0,monday,1,monday_1,0.0003098249435424,258210.3270488649,376.0,387831.0,4.0,824.0,4.0,54.0,22.0
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,None,0.0,920293254.423812,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,971,None,0,SMTP,48555.0,monday,1,monday_1,0.0007851123809814,96801.42848466444,474.0,387929.0,5.0,825.0,4.0,54.0,44.0
Ether,90,IP,76,TCP,56.0,SMTPRequest,36.0,None,0.0,920293254.4240892,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,972,None,0,SMTP,48555.0,monday,1,monday_1,0.0002774000167846,353280.44005156856,564.0,388019.0,6.0,826.0,4.0,54.0,36.0
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,None,0.0,920293254.424882,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,973,None,0,SMTP,48555.0,monday,1,monday_1,0.0007927417755126,113530.03308270677,661.0,388116.0,7.0,827.0,4.0,54.0,43.0
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,None,0.0,920293254.425203,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,974,None,0,SMTP,48555.0,monday,1,monday_1,0.0003209114074707,302264.10698365525,752.0,388207.0,8.0,828.0,4.0,54.0,37.0
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,None,0.0,920293254.425985,90,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,975,None,0,SMTP,48555.0,monday,1,monday_1,0.0007820129394531,116366.36097560976,842.0,388297.0,9.0,829.0,4.0,54.0,36.0
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293254.42626,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,976,None,0,SMTP,48555.0,monday,1,monday_1,0.0002750158309936,327253.88816645,902.0,388357.0,10.0,830.0,4.0,54.0,6.0
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,None,0.0,920293254.428312,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,977,None,0,SMTP,48555.0,monday,1,monday_1,0.0020519495010375,29240.48567942834,1006.0,388461.0,11.0,831.0,4.0,54.0,50.0
Ether,576,IP,562,TCP,542.0,SMTPRequest,522.0,None,0.0,920293254.429005,576,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,978,None,0,SMTP,48555.0,monday,1,monday_1,0.0006930828094482,150054.21947024425,1582.0,389037.0,12.0,832.0,4.0,54.0,522.0
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293254.4319552,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,979,None,0,SMTP,48555.0,monday,1,monday_1,0.0029501914978027,195241.56327784064,1655.0,389110.0,13.0,833.0,4.0,54.0,19.0
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293254.432187,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,24.0,1109.0,25.0,week1_monday.tcpdump,980,None,0,SMTP,48555.0,monday,1,monday_1,0.0002317428588867,315004.31275720167,1715.0,389170.0,14.0,834.0,4.0,54.0,6.0
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293254.432992,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,24.0,25.0,1109.0,week1_monday.tcpdump,981,None,0,SMTP,48555.0,monday,1,monday_1,0.0008050203323364,74532.27898711684,1793.0,389248.0,15.0,835.0,4.0,54.0,24.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293254.433717,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,17.0,25.0,1109.0,week1_monday.tcpdump,982,None,0,SMTP,48555.0,monday,1,monday_1,0.0007250308990478,107581.62183492271,1853.0,389308.0,16.0,836.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293254.433884,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,16.0,1109.0,25.0,week1_monday.tcpdump,983,None,0,SMTP,48555.0,monday,1,monday_1,0.0001670122146606,359255.1605995717,1913.0,389368.0,17.0,837.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293254.435259,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.113.204,17.0,1109.0,25.0,week1_monday.tcpdump,984,None,0,SMTP,48555.0,monday,1,monday_1,0.0013749599456787,43637.6348187966,1973.0,389428.0,18.0,838.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293254.435924,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.204,194.7.248.153,16.0,25.0,1109.0,week1_monday.tcpdump,985,None,0,SMTP,48555.0,monday,1,monday_1,0.0006650686264038,90216.25380892633,2033.0,389488.0,19.0,839.0,4.0,54.0,6.0
Ether,139,IP,125,TCP,105.0,SMTPResponse,85.0,None,0.0,920293256.32525,139,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,991,None,0,SMTP,50652.0,monday,1,monday_1,1.8893259763717647,31.75735725352337,139.0,389627.0,1.0,840.0,4.0,54.0,85.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.335786,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,992,None,0,SMTP,50652.0,monday,1,monday_1,0.0105359554290771,13192.9183770451,199.0,389687.0,2.0,841.0,4.0,54.0,6.0
Ether,77,IP,63,TCP,43.0,SMTPRequest,23.0,None,0.0,920293256.3633052,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,993,None,0,SMTP,50652.0,monday,1,monday_1,0.0275193452835083,2180.2844283492677,276.0,389764.0,3.0,842.0,4.0,54.0,23.0
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,None,0.0,920293256.364248,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,994,None,0,SMTP,50652.0,monday,1,monday_1,0.0009427070617675,81679.66818411736,356.0,389844.0,4.0,843.0,4.0,54.0,26.0
Ether,77,IP,63,TCP,43.0,SMTPRequest,23.0,None,0.0,920293256.364704,77,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,995,None,0,SMTP,50652.0,monday,1,monday_1,0.0004558563232421,175493.8912133891,433.0,389921.0,5.0,844.0,4.0,54.0,23.0
Ether,99,IP,85,TCP,65.0,SMTPResponse,45.0,None,0.0,920293256.3655132,99,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,996,None,0,SMTP,50652.0,monday,1,monday_1,0.0008094310760498,95128.5443298969,532.0,390020.0,6.0,845.0,4.0,54.0,45.0
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,None,0.0,920293256.3658369,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,997,None,0,SMTP,50652.0,monday,1,monday_1,0.0003234148025512,306108.4378916329,623.0,390111.0,7.0,846.0,4.0,54.0,37.0
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,None,0.0,920293256.366643,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,998,None,0,SMTP,50652.0,monday,1,monday_1,0.0008062124252319,112873.47745083545,721.0,390209.0,8.0,847.0,4.0,54.0,44.0
Ether,95,IP,81,TCP,61.0,SMTPRequest,41.0,None,0.0,920293256.366984,95,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,999,None,0,SMTP,50652.0,monday,1,monday_1,0.0003410577774047,287341.3435861587,816.0,390304.0,9.0,848.0,4.0,54.0,41.0
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,None,0.0,920293256.367786,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,1000,None,0,SMTP,50652.0,monday,1,monday_1,0.0008019208908081,118465.55076557158,910.0,390398.0,10.0,849.0,4.0,54.0,40.0
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293256.368076,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,1001,None,0,SMTP,50652.0,monday,1,monday_1,0.000290036201477,324097.4730785039,970.0,390458.0,11.0,850.0,4.0,54.0,6.0
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,None,0.0,920293256.3701472,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,1002,None,0,SMTP,50652.0,monday,1,monday_1,0.0020712614059448,28967.85496402878,1074.0,390562.0,12.0,851.0,4.0,54.0,50.0
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,None,0.0,920293256.3714088,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,1003,None,0,SMTP,50652.0,monday,1,monday_1,0.0012615919113159,82435.53170178588,2152.0,391640.0,13.0,852.0,4.0,54.0,1024.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.372646,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1004,None,0,SMTP,50652.0,monday,1,monday_1,0.0012372732162475,871270.7798439156,3666.0,393154.0,14.0,853.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.3738768,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1005,None,0,SMTP,50652.0,monday,1,monday_1,0.0012307167053222,1230177.5001937237,5180.0,394668.0,15.0,854.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.37511,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1006,None,0,SMTP,50652.0,monday,1,monday_1,0.0012331008911132,1227798.966744006,6694.0,396182.0,16.0,855.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.376343,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1007,None,0,SMTP,50652.0,monday,1,monday_1,0.0012331008911132,1227798.966744006,8208.0,397696.0,17.0,856.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.3776052,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1008,None,0,SMTP,50652.0,monday,1,monday_1,0.0012623071670532,1199391.1145528378,9722.0,399210.0,18.0,857.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.378841,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1009,None,0,SMTP,50652.0,monday,1,monday_1,0.0012357234954833,1225193.1807833302,11236.0,400724.0,19.0,858.0,4.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.3806947,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,16.0,25.0,1111.0,week1_monday.tcpdump,1010,None,0,SMTP,50652.0,monday,1,monday_1,0.0018537044525146,816742.9268167203,11296.0,400784.0,20.0,859.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.382086,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1011,None,0,SMTP,50652.0,monday,1,monday_1,0.0013911724090576,43129.089974293056,12810.0,402298.0,21.0,860.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.38331,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1012,None,0,SMTP,50652.0,monday,1,monday_1,0.0012240409851074,1236886.6879626024,14324.0,403812.0,22.0,861.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.384519,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1013,None,0,SMTP,50652.0,monday,1,monday_1,0.001209020614624,1252253.254979294,15838.0,405326.0,23.0,862.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.385772,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1014,None,0,SMTP,50652.0,monday,1,monday_1,0.0012531280517578,1208176.608828006,17352.0,406840.0,24.0,863.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.387008,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1015,None,0,SMTP,50652.0,monday,1,monday_1,0.0012358427047729,1225074.998746021,18866.0,408354.0,25.0,864.0,4.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.388836,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,16.0,25.0,1111.0,week1_monday.tcpdump,1016,None,0,SMTP,50652.0,monday,1,monday_1,0.0018279552459716,828247.8487022304,18926.0,408414.0,26.0,865.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.390191,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1017,None,0,SMTP,50652.0,monday,1,monday_1,0.0013550519943237,44278.74373185537,20440.0,409928.0,27.0,866.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.391393,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1018,None,0,SMTP,50652.0,monday,1,monday_1,0.0012019872665405,1259580.7311316077,21954.0,411442.0,28.0,867.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.392625,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1019,None,0,SMTP,50652.0,monday,1,monday_1,0.0012320280075073,1228868.1675858733,23468.0,412956.0,29.0,868.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.394195,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1020,None,0,SMTP,50652.0,monday,1,monday_1,0.0015699863433837,964339.5984813971,24982.0,414470.0,30.0,869.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.3951428,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1021,None,0,SMTP,50652.0,monday,1,monday_1,0.0009478330612182,1597327.6961388504,26496.0,415984.0,31.0,870.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.396368,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1022,None,0,SMTP,50652.0,monday,1,monday_1,0.0012252330780029,1235683.2566647208,28010.0,417498.0,32.0,871.0,4.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,None,0.0,920293256.3976052,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1023,None,0,SMTP,50652.0,monday,1,monday_1,0.0012372732162475,1223658.5906156662,29524.0,419012.0,33.0,872.0,4.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.399388,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,16.0,25.0,1111.0,week1_monday.tcpdump,1024,None,0,SMTP,50652.0,monday,1,monday_1,0.0017827749252319,849237.8811099967,29584.0,419072.0,34.0,873.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.408198,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,16.0,25.0,1111.0,week1_monday.tcpdump,1025,None,0,SMTP,50652.0,monday,1,monday_1,0.0088099241256713,6810.501332828167,29644.0,419132.0,35.0,874.0,4.0,54.0,6.0
Ether,696,IP,682,TCP,662.0,SMTPRequest,642.0,None,0.0,920293256.4088688,696,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,1026,None,0,SMTP,50652.0,monday,1,monday_1,0.0006707906723022,89446.68206859783,30340.0,419828.0,36.0,875.0,4.0,54.0,642.0
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,None,0.0,920293256.412049,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,1027,None,0,SMTP,50652.0,monday,1,monday_1,0.0031802654266357,218849.65769547943,30413.0,419901.0,37.0,876.0,4.0,54.0,19.0
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,None,0.0,920293256.412225,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,24.0,1111.0,25.0,week1_monday.tcpdump,1028,None,0,SMTP,50652.0,monday,1,monday_1,0.0001759529113769,414883.72899729,30473.0,419961.0,38.0,877.0,4.0,54.0,6.0
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,None,0.0,920293256.413028,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,24.0,25.0,1111.0,week1_monday.tcpdump,1029,None,0,SMTP,50652.0,monday,1,monday_1,0.0008028745651245,74731.47438752784,30551.0,420039.0,39.0,878.0,4.0,54.0,24.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.413736,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,17.0,25.0,1111.0,week1_monday.tcpdump,1030,None,0,SMTP,50652.0,monday,1,monday_1,0.0007081031799316,110153.43838383838,30611.0,420099.0,40.0,879.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.413894,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,16.0,1111.0,25.0,week1_monday.tcpdump,1031,None,0,SMTP,50652.0,monday,1,monday_1,0.0001579523086547,379861.4943396226,30671.0,420159.0,41.0,880.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.415206,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.113.105,17.0,1111.0,25.0,week1_monday.tcpdump,1032,None,0,SMTP,50652.0,monday,1,monday_1,0.0013121366500854,45726.94467157264,30731.0,420219.0,42.0,881.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920293256.415846,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,197.182.91.233,16.0,25.0,1111.0,week1_monday.tcpdump,1033,None,0,SMTP,50652.0,monday,1,monday_1,0.0006400346755981,93744.92084187,30791.0,420279.0,43.0,882.0,4.0,54.0,6.0
Ether,139,IP,125,TCP,105.0,SMTPResponse,85.0,None,0.0,920293256.962066,139,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,135.8.60.182,24.0,25.0,1113.0,week1_monday.tcpdump,1038,None,0,SMTP,14356.0,monday,1,monday_1,0.5462199449539185,109.84586072751677,30930.0,420418.0,44.0,883.0,4.0,54.0,85.0
